x; y; z; voidRatio; porePressure;
   30.789;     9.789;     0.000; 0.2999881;    394824.51;
   30.789;     9.211;     0.000; 0.2999869;    400486.20;
   30.211;     8.789;     0.000; 0.2999863;    404655.09;
   30.211;     8.211;     0.000; 0.2999853;    410324.43;
   30.789;     8.789;     0.000; 0.2999861;    404633.67;
   30.789;     8.211;     0.000; 0.2999852;    410303.06;
   30.211;     7.789;     0.000; 0.2999846;    414476.28;
   30.211;     7.211;     0.000; 0.2999836;    420150.00;
   30.789;     7.789;     0.000; 0.2999846;    414454.74;
   30.789;     7.211;     0.000; 0.2999837;    420127.96;
   30.211;     6.789;     0.000; 0.2999829;    424303.74;
   30.211;     6.211;     0.000; 0.2999818;    429978.24;
   30.789;     6.789;     0.000; 0.2999830;    424281.24;
   30.789;     6.211;     0.000; 0.2999820;    429955.01;
   30.211;     5.789;     0.000; 0.2999809;    434131.17;
   30.211;     5.211;     0.000; 0.2999795;    439802.69;
   30.789;     5.789;     0.000; 0.2999811;    434107.43;
   30.789;     5.211;     0.000; 0.2999798;    439778.29;
   30.211;     4.789;     0.000; 0.2999783;    443951.74;
   30.211;     4.211;     0.000; 0.2999763;    449615.64;
   30.789;     4.789;     0.000; 0.2999786;    443927.00;
   30.789;     4.211;     0.000; 0.2999768;    449590.63;
   30.211;     3.789;     0.000; 0.2999745;    453756.78;
   30.211;     3.211;     0.000; 0.2999716;    459406.69;
   30.789;     3.789;     0.000; 0.2999751;    453731.87;
   30.789;     3.211;     0.000; 0.2999724;    459382.33;
   30.211;     2.789;     0.000; 0.2999690;    463534.33;
   30.211;     2.211;     0.000; 0.2999647;    469161.36;
   30.789;     2.789;     0.000; 0.2999699;    463510.90;
   30.789;     2.211;     0.000; 0.2999659;    469139.88;
   30.211;     1.789;     0.000; 0.2999608;    473267.68;
   30.211;     1.211;     0.000; 0.2999545;    478859.33;
   30.789;     1.789;     0.000; 0.2999623;    473248.48;
   30.789;     1.211;     0.000; 0.2999564;    478844.37;
   30.211;     0.789;     0.000; 0.2999489;    482933.46;
   30.211;     0.211;     0.000; 0.2999397;    488472.55;
   30.789;     0.789;     0.000; 0.2999511;    482922.89;
   30.789;     0.211;     0.000; 0.2999426;    488469.72;
   31.211;    24.789;     0.000; 0.3007750;    263576.68;
   31.211;    24.211;     0.000; 0.3007580;    268894.86;
   31.789;    24.789;     0.000; 0.3005747;    259429.88;
   31.789;    24.211;     0.000; 0.3005622;    264856.70;
   31.211;    23.789;     0.000; 0.3007334;    272560.71;
   31.211;    23.211;     0.000; 0.3006868;    277257.81;
   31.789;    23.789;     0.000; 0.3005462;    268670.22;
   31.789;    23.211;     0.000; 0.3005124;    273662.13;
   31.211;    22.789;     0.000; 0.3006442;    280553.35;
   31.211;    22.211;     0.000; 0.3005788;    284859.86;
   31.789;    22.789;     0.000; 0.3004837;    277212.08;
   31.789;    22.211;     0.000; 0.3004363;    281918.81;
   31.211;    21.789;     0.000; 0.3005277;    287969.50;
   31.211;    21.211;     0.000; 0.3004559;    292158.70;
   31.789;    21.789;     0.000; 0.3004005;    285326.76;
   31.789;    21.211;     0.000; 0.3003485;    289930.73;
   31.211;    20.789;     0.000; 0.3004053;    295263.76;
   31.211;    20.211;     0.000; 0.3003383;    299557.75;
   31.789;    20.789;     0.000; 0.3003115;    293320.47;
   31.789;    20.211;     0.000; 0.3002624;    297977.42;
   31.211;    19.789;     0.000; 0.3002938;    302785.64;
   31.211;    19.211;     0.000; 0.3002379;    307310.43;
   31.789;    19.789;     0.000; 0.3002289;    301441.22;
   31.789;    19.211;     0.000; 0.3001871;    306247.54;
   31.211;    18.789;     0.000; 0.3002021;    310720.32;
   31.211;    18.211;     0.000; 0.3001592;    315511.53;
   31.789;    18.789;     0.000; 0.3001594;    309833.74;
   31.789;    18.211;     0.000; 0.3001266;    314825.12;
   31.211;    17.789;     0.000; 0.3001324;    319108.39;
   31.211;    17.211;     0.000; 0.3001014;    324143.97;
   31.789;    17.789;     0.000; 0.3001054;    318544.19;
   31.789;    17.211;     0.000; 0.3000811;    323713.48;
   31.211;    16.789;     0.000; 0.3000823;    327902.56;
   31.211;    16.211;     0.000; 0.3000609;    333135.62;
   31.789;    16.789;     0.000; 0.3000657;    327552.26;
   31.789;    16.211;     0.000; 0.3000485;    332870.70;
   31.211;    15.789;     0.000; 0.3000478;    337020.41;
   31.211;    15.211;     0.000; 0.3000335;    342400.79;
   31.789;    15.789;     0.000; 0.3000379;    336806.02;
   31.789;    15.211;     0.000; 0.3000262;    342239.05;
   31.211;    14.789;     0.000; 0.3000249;    346377.59;
   31.211;    14.211;     0.000; 0.3000155;    351862.01;
   31.789;    14.789;     0.000; 0.3000190;    346246.64;
   31.789;    14.211;     0.000; 0.3000112;    351762.56;
   31.211;    13.789;     0.000; 0.3000099;    355902.73;
   31.211;    13.211;     0.000; 0.3000040;    361457.75;
   31.789;    13.789;     0.000; 0.3000065;    355821.50;
   31.789;    13.211;     0.000; 0.3000015;    361394.81;
   31.211;    12.789;     0.000; 0.3000004;    365541.35;
   31.211;    12.211;     0.000; 0.2999966;    371142.91;
   31.789;    12.789;     0.000; 0.2999984;    365488.83;
   31.789;    12.211;     0.000; 0.2999952;    371100.61;
   31.211;    11.789;     0.000; 0.2999943;    375254.53;
   31.211;    11.211;     0.000; 0.2999919;    380886.11;
   31.789;    11.789;     0.000; 0.2999932;    375217.94;
   31.789;    11.211;     0.000; 0.2999911;    380854.89;
   31.211;    10.789;     0.000; 0.2999904;    385015.67;
   31.211;    10.211;     0.000; 0.2999889;    390666.26;
   31.789;    10.789;     0.000; 0.2999898;    384987.33;
   31.789;    10.211;     0.000; 0.2999884;    390640.43;
   31.211;     9.789;     0.000; 0.2999879;    394807.10;
   31.211;     9.211;     0.000; 0.2999868;    400469.50;
   31.789;     9.789;     0.000; 0.2999876;    394782.49;
   31.789;     9.211;     0.000; 0.2999866;    400445.70;
   31.211;     8.789;     0.000; 0.2999860;    404617.20;
   31.211;     8.211;     0.000; 0.2999852;    410286.55;
   31.789;     8.789;     0.000; 0.2999859;    404593.65;
   31.789;     8.211;     0.000; 0.2999851;    410262.84;
   31.211;     7.789;     0.000; 0.2999845;    414438.06;
   31.211;     7.211;     0.000; 0.2999837;    420110.85;
   31.789;     7.789;     0.000; 0.2999845;    414414.05;
   31.789;     7.211;     0.000; 0.2999837;    420086.16;
   31.211;     6.789;     0.000; 0.2999830;    424263.76;
   31.211;     6.211;     0.000; 0.2999821;    429936.95;
   31.789;     6.789;     0.000; 0.2999831;    424238.51;
   31.789;     6.211;     0.000; 0.2999822;    429910.83;
   31.211;     5.789;     0.000; 0.2999813;    434088.97;
   31.211;     5.211;     0.000; 0.2999800;    439759.31;
   31.789;     5.789;     0.000; 0.2999815;    434062.25;
   31.789;     5.211;     0.000; 0.2999803;    439731.84;
   31.211;     4.789;     0.000; 0.2999789;    443907.75;
   31.211;     4.211;     0.000; 0.2999771;    449571.17;
   31.789;     4.789;     0.000; 0.2999793;    443879.90;
   31.789;     4.211;     0.000; 0.2999777;    449543.02;
   31.211;     3.789;     0.000; 0.2999756;    453712.50;
   31.211;     3.211;     0.000; 0.2999730;    459363.39;
   31.789;     3.789;     0.000; 0.2999762;    453684.47;
   31.789;     3.211;     0.000; 0.2999738;    459336.00;
   31.211;     2.789;     0.000; 0.2999706;    463492.68;
   31.211;     2.211;     0.000; 0.2999669;    469123.20;
   31.789;     2.789;     0.000; 0.2999717;    463466.33;
   31.789;     2.211;     0.000; 0.2999682;    469099.09;
   31.211;     1.789;     0.000; 0.2999634;    473233.56;
   31.211;     1.211;     0.000; 0.2999579;    478832.76;
   31.789;     1.789;     0.000; 0.2999651;    473212.01;
   31.789;     1.211;     0.000; 0.2999600;    478815.99;
   31.211;     0.789;     0.000; 0.2999529;    482914.69;
   31.211;     0.211;     0.000; 0.2999448;    488467.52;
   31.789;     0.789;     0.000; 0.2999554;    482902.84;
   31.789;     0.211;     0.000; 0.2999480;    488464.35;
   32.211;    24.789;     0.000; 0.3004571;    256999.68;
   32.211;    24.211;     0.000; 0.3004481;    262486.55;
   32.789;    24.789;     0.000; 0.3003367;    254507.04;
   32.789;    24.211;     0.000; 0.3003301;    260049.36;
   32.211;    23.789;     0.000; 0.3004351;    266382.15;
   32.211;    23.211;     0.000; 0.3004104;    271538.23;
   32.789;    23.789;     0.000; 0.3003215;    264021.51;
   32.789;    23.211;     0.000; 0.3003034;    269331.29;
   32.211;    22.789;     0.000; 0.3003875;    275230.76;
   32.211;    22.211;     0.000; 0.3003520;    280162.85;
   32.789;    22.789;     0.000; 0.3002880;    273158.94;
   32.789;    22.211;     0.000; 0.3002621;    278306.52;
   32.211;    21.789;     0.000; 0.3003237;    283740.16;
   32.211;    21.211;     0.000; 0.3002836;    288581.47;
   32.789;    21.789;     0.000; 0.3002424;    282048.22;
   32.789;    21.211;     0.000; 0.3002132;    287123.16;
   32.211;    20.789;     0.000; 0.3002545;    292135.62;
   32.211;    20.211;     0.000; 0.3002155;    297004.43;
   32.789;    20.789;     0.000; 0.3001923;    290841.83;
   32.789;    20.211;     0.000; 0.3001638;    295926.47;
   32.211;    19.789;     0.000; 0.3001889;    300607.27;
   32.211;    19.211;     0.000; 0.3001550;    305581.61;
   32.789;    19.789;     0.000; 0.3001440;    299673.29;
   32.789;    19.211;     0.000; 0.3001189;    304825.14;
   32.211;    18.789;     0.000; 0.3001328;    309274.03;
   32.211;    18.211;     0.000; 0.3001056;    314387.60;
   32.789;    18.789;     0.000; 0.3001020;    308631.46;
   32.789;    18.211;     0.000; 0.3000815;    313878.67;
   32.211;    17.789;     0.000; 0.3000883;    318181.90;
   32.211;    17.211;     0.000; 0.3000678;    323434.54;
   32.789;    17.789;     0.000; 0.3000680;    317756.30;
   32.789;    17.211;     0.000; 0.3000523;    323102.96;
   32.211;    16.789;     0.000; 0.3000551;    327323.67;
   32.211;    16.211;     0.000; 0.3000404;    332696.33;
   32.789;    16.789;     0.000; 0.3000422;    327049.46;
   32.789;    16.211;     0.000; 0.3000307;    332484.84;
   32.211;    15.789;     0.000; 0.3000314;    336663.91;
   32.211;    15.211;     0.000; 0.3000213;    342130.89;
   32.789;    15.789;     0.000; 0.3000234;    336490.06;
   32.789;    15.211;     0.000; 0.3000153;    341997.16;
   32.211;    14.789;     0.000; 0.3000151;    346158.45;
   32.211;    14.211;     0.000; 0.3000084;    351694.94;
   32.789;    14.789;     0.000; 0.3000103;    346048.43;
   32.789;    14.211;     0.000; 0.3000048;    351609.62;
   32.211;    13.789;     0.000; 0.3000043;    355765.81;
   32.211;    13.211;     0.000; 0.2999998;    361351.17;
   32.789;    13.789;     0.000; 0.3000014;    355694.90;
   32.789;    13.211;     0.000; 0.2999977;    361294.91;
   32.211;    12.789;     0.000; 0.2999971;    365452.09;
   32.211;    12.211;     0.000; 0.2999942;    371070.63;
   32.789;    12.789;     0.000; 0.2999955;    365404.21;
   32.789;    12.211;     0.000; 0.2999930;    371031.03;
   32.211;    11.789;     0.000; 0.2999925;    375191.73;
   32.211;    11.211;     0.000; 0.2999906;    380832.24;
   32.789;    11.789;     0.000; 0.2999915;    375156.74;
   32.789;    11.211;     0.000; 0.2999899;    380801.57;
   32.211;    10.789;     0.000; 0.2999894;    384966.57;
   32.211;    10.211;     0.000; 0.2999882;    390621.29;
   32.789;    10.789;     0.000; 0.2999889;    384938.19;
   32.789;    10.211;     0.000; 0.2999878;    390594.82;
   32.211;     9.789;     0.000; 0.2999874;    394764.11;
   32.211;     9.211;     0.000; 0.2999864;    400427.79;
   32.789;     9.789;     0.000; 0.2999871;    394738.51;
   32.789;     9.211;     0.000; 0.2999863;    400402.65;
   32.211;     8.789;     0.000; 0.2999858;    404575.84;
   32.211;     8.211;     0.000; 0.2999851;    410244.83;
   32.789;     8.789;     0.000; 0.2999857;    404550.73;
   32.789;     8.211;     0.000; 0.2999850;    410219.33;
   32.211;     7.789;     0.000; 0.2999845;    414395.76;
   32.211;     7.211;     0.000; 0.2999838;    420067.32;
   32.789;     7.789;     0.000; 0.2999845;    414369.81;
   32.789;     7.211;     0.000; 0.2999839;    420040.52;
   32.211;     6.789;     0.000; 0.2999832;    424219.21;
   32.211;     6.211;     0.000; 0.2999824;    429890.85;
   32.789;     6.789;     0.000; 0.2999833;    424191.75;
   32.789;     6.211;     0.000; 0.2999825;    429862.39;
   32.211;     5.789;     0.000; 0.2999817;    434041.82;
   32.211;     5.211;     0.000; 0.2999806;    439710.82;
   32.789;     5.789;     0.000; 0.2999819;    434012.69;
   32.789;     5.211;     0.000; 0.2999809;    439680.86;
   32.211;     4.789;     0.000; 0.2999796;    443858.59;
   32.211;     4.211;     0.000; 0.2999781;    449521.49;
   32.789;     4.789;     0.000; 0.2999800;    443828.21;
   32.789;     4.211;     0.000; 0.2999786;    449490.80;
   32.211;     3.789;     0.000; 0.2999767;    453663.03;
   32.211;     3.211;     0.000; 0.2999745;    459315.06;
   32.789;     3.789;     0.000; 0.2999774;    453632.49;
   32.789;     3.211;     0.000; 0.2999754;    459285.22;
   32.211;     2.789;     0.000; 0.2999725;    463446.20;
   32.211;     2.211;     0.000; 0.2999692;    469080.66;
   32.789;     2.789;     0.000; 0.2999736;    463417.52;
   32.789;     2.211;     0.000; 0.2999706;    469054.44;
   32.211;     1.789;     0.000; 0.2999663;    473195.56;
   32.211;     1.211;     0.000; 0.2999615;    478803.19;
   32.789;     1.789;     0.000; 0.2999680;    473172.14;
   32.789;     1.211;     0.000; 0.2999638;    478784.98;
   32.211;     0.789;     0.000; 0.2999573;    482893.80;
   32.211;     0.211;     0.000; 0.2999504;    488461.92;
   32.789;     0.789;     0.000; 0.2999600;    482880.94;
   32.789;     0.211;     0.000; 0.2999539;    488458.48;
   33.211;    24.789;     0.000; 0.3002662;    253049.32;
   33.211;    24.211;     0.000; 0.3002614;    258622.43;
   33.789;    24.789;     0.000; 0.3001943;    251559.37;
   33.789;    24.211;     0.000; 0.3001907;    257161.16;
   33.211;    23.789;     0.000; 0.3002544;    262637.31;
   33.211;    23.211;     0.000; 0.3002411;    268033.04;
   33.789;    23.789;     0.000; 0.3001860;    261216.23;
   33.789;    23.211;     0.000; 0.3001762;    266693.10;
   33.211;    22.789;     0.000; 0.3002287;    271936.64;
   33.211;    22.211;     0.000; 0.3002094;    277205.76;
   33.789;    22.789;     0.000; 0.3001679;    270669.07;
   33.789;    22.211;     0.000; 0.3001537;    276054.76;
   33.211;    21.789;     0.000; 0.3001937;    281040.76;
   33.211;    21.211;     0.000; 0.3001713;    286249.06;
   33.789;    21.789;     0.000; 0.3001428;    279980.27;
   33.789;    21.211;     0.000; 0.3001265;    285319.26;
   33.211;    20.789;     0.000; 0.3001547;    290062.30;
   33.211;    20.211;     0.000; 0.3001323;    295271.96;
   33.789;    20.789;     0.000; 0.3001147;    289226.36;
   33.789;    20.211;     0.000; 0.3000983;    294561.76;
   33.211;    19.789;     0.000; 0.3001167;    299102.82;
   33.211;    19.211;     0.000; 0.3000965;    304359.24;
   33.789;    19.789;     0.000; 0.3000869;    298478.23;
   33.789;    19.211;     0.000; 0.3000719;    303842.84;
   33.211;    18.789;     0.000; 0.3000831;    308233.17;
   33.211;    18.211;     0.000; 0.3000663;    313560.52;
   33.789;    18.789;     0.000; 0.3000618;    307787.59;
   33.789;    18.211;     0.000; 0.3000493;    313200.24;
   33.211;    17.789;     0.000; 0.3000554;    317488.48;
   33.211;    17.211;     0.000; 0.3000423;    322892.49;
   33.789;    17.789;     0.000; 0.3000410;    317182.37;
   33.789;    17.211;     0.000; 0.3000310;    322649.09;
   33.211;    16.789;     0.000; 0.3000341;    326874.23;
   33.211;    16.211;     0.000; 0.3000244;    332348.50;
   33.789;    16.789;     0.000; 0.3000246;    326669.70;
   33.789;    16.211;     0.000; 0.3000171;    332187.51;
   33.211;    15.789;     0.000; 0.3000184;    336377.19;
   33.211;    15.211;     0.000; 0.3000114;    341909.51;
   33.789;    15.789;     0.000; 0.3000123;    336242.67;
   33.789;    15.211;     0.000; 0.3000069;    341803.77;
   33.211;    14.789;     0.000; 0.3000072;    345975.76;
   33.211;    14.211;     0.000; 0.3000025;    351552.66;
   33.789;    14.789;     0.000; 0.3000035;    345887.23;
   33.789;    14.211;     0.000; 0.2999997;    351482.34;
   33.211;    13.789;     0.000; 0.2999996;    355647.12;
   33.211;    13.211;     0.000; 0.2999963;    361256.51;
   33.789;    13.789;     0.000; 0.2999973;    355587.49;
   33.789;    13.211;     0.000; 0.2999947;    361207.87;
   33.211;    12.789;     0.000; 0.2999944;    365371.19;
   33.211;    12.211;     0.000; 0.2999922;    371003.32;
   33.789;    12.789;     0.000; 0.2999930;    365328.86;
   33.789;    12.211;     0.000; 0.2999913;    370967.24;
   33.211;    11.789;     0.000; 0.2999909;    375131.98;
   33.211;    11.211;     0.000; 0.2999895;    380779.57;
   33.789;    11.789;     0.000; 0.2999901;    375099.35;
   33.789;    11.211;     0.000; 0.2999889;    380750.13;
